Farm_ID,Farmer_Type,Crop_Type,Season,Region,Soil_Type,Rainfall_mm,Temperature_C,Area_Hectare,Yield_ton_per_hectare,Total_Production_ton,Seed_Cost_INR,Fertilizer_Cost_INR,Pesticide_Cost_INR,Labor_Cost_INR,Irrigation_Cost_INR,Total_Cost_INR,Market_Price_per_ton_INR,Total_Revenue_INR,Net_Profit_INR
150,Small,Sugarcane,Rabi,North,Clay,1964.1,35.57,1.77,69.90391586873443,123.73,9869.39,11707.66,1966.61,26334.58,5690.64,55568.880000000005,3500,433055.0,377486.12
151,Medium,Rice,Zaid,East,Loamy,1710.56,17.08,3.75,4.48561436091241,16.82,22415.17,24544.32,5818.59,28369.1,22977.36,104124.54,22000,370040.0,265915.46
152,Small,Cotton,Zaid,Central,Silt,2361.6,18.26,7.65,2.8571530083749113,21.86,19723.3,68509.5,13330.24,62002.79,47212.05,210777.88,55000,1202300.0,991522.12
153,Large,Maize,Kharif,South,Silt,2328.2,36.14,3.98,5.389132636645144,21.45,12680.57,27045.14,9027.71,58240.94,22519.71,129514.07,18000,386100.0,256585.93
154,Large,Rice,Zaid,Central,Sandy,1894.99,25.59,4.7,4.719505419760485,22.18,23489.9,32446.25,7815.31,47566.84,24757.73,136076.03,22000,487960.0,351883.97
155,Small,Sugarcane,Zaid,North,Sandy,1995.29,24.67,9.08,70.76406481098815,642.54,22644.03,47986.26,10731.53,115474.83,66197.36,263034.01,3500,2248890.0,1985855.99
156,Large,Rice,Kharif,South,Clay,1674.81,25.84,7.11,4.741747112425998,33.71,27432.34,42676.2,12620.13,53062.74,42703.32,178494.73,22000,741620.0,563125.27
157,Large,Wheat,Rabi,South,Loamy,1821.66,16.85,6.46,3.8565116730385016,24.91,18564.21,34700.8,13261.89,58312.25,26605.11,151444.26,21000,523110.0,371665.74
158,Small,Potato,Zaid,East,Sandy,1657.89,29.57,4.23,20.36694797473854,86.15,19701.42,35822.8,7829.02,47472.79,28396.99,139223.02,12000,1033800.0,894576.98
159,Small,Rice,Zaid,East,Sandy,985.88,34.62,8.6,4.417340921358852,37.99,29576.76,36267.78,9317.36,64545.03,28271.49,167978.41999999998,22000,835780.0,667801.58
160,Large,Cotton,Rabi,South,Clay,1071.52,35.44,5.38,2.5019429016049464,13.46,29012.47,20994.9,20351.67,47600.84,21877.65,139837.53,55000,740300.0,600462.47
161,Large,Rice,Kharif,East,Loamy,1564.41,12.85,10.84,5.161577152952248,55.95,41550.56,97359.27,28446.01,105795.93,72376.57,345528.34,22000,1230900.0,885371.66
162,Large,Maize,Zaid,South,Loamy,1884.39,32.03,7.42,5.287811867429616,39.24,30763.76,63700.35,26308.71,99537.45,57992.38,278302.65,18000,706320.0,428017.35
163,Medium,Rice,Kharif,West,Sandy,1193.46,14.55,6.69,4.84751835864814,32.43,37169.54,43874.8,6999.72,79789.87,49932.73,217766.66,22000,713460.0,495693.34
164,Medium,Potato,Rabi,Central,Loamy,613.87,39.07,9.74,20.624746051715693,200.89,49423.71,74381.99,33030.43,137955.58,37397.76,332189.47,12000,2410680.0,2078490.53
165,Medium,Wheat,Rabi,West,Loamy,1310.72,25.5,6.08,4.699096342633797,28.57,31831.08,22288.78,18929.06,89190.6,43097.99,205337.51,21000,599970.0,394632.49
166,Small,Rice,Kharif,West,Loamy,2419.01,33.71,3.71,3.608959015063059,13.39,7605.43,28233.49,14585.1,36090.62,19541.96,106056.6,22000,294580.0,188523.4
167,Medium,Cotton,Rabi,Central,Silt,770.99,29.41,2.28,1.6685195220024114,3.8,10555.19,13199.44,3064.34,20976.39,10580.74,58376.1,55000,209000.0,150623.9
168,Small,Sugarcane,Rabi,South,Loamy,1727.95,38.65,6.96,69.43729278723994,483.28,26892.01,55416.41,20378.57,73813.67,35307.11,211807.76999999996,3500,1691480.0,1479672.23
169,Small,Rice,Zaid,South,Silt,2461.59,39.26,5.39,3.634270801302293,19.59,29832.44,32844.1,5732.54,75345.09,33488.39,177242.56,22000,430980.0,253737.44
170,Medium,Rice,Kharif,East,Loamy,1127.72,19.81,5.07,6.230061742956216,31.59,10916.0,37317.8,10499.81,26351.41,24480.13,109565.15000000001,22000,694980.0,585414.85
171,Medium,Maize,Zaid,North,Loamy,2253.34,25.52,4.52,5.769880512766818,26.08,24312.9,22764.45,13140.91,33085.28,10748.01,104051.55,18000,469440.0,365388.45
172,Medium,Cotton,Kharif,South,Loamy,2200.82,26.12,8.22,2.2307045724456684,18.34,20895.2,60751.12,31205.26,109950.81,18663.31,241465.7,55000,1008700.0,767234.3
173,Large,Potato,Zaid,Central,Sandy,1045.9,16.98,6.47,20.06313611239448,129.81,28257.01,29964.49,8079.24,66127.18,31446.42,163874.33999999997,12000,1557720.0,1393845.66
174,Medium,Sugarcane,Rabi,North,Sandy,516.74,37.31,6.68,69.59446599724315,464.89,32772.9,58291.17,16484.58,89064.38,31093.37,227706.40000000002,3500,1627115.0,1399408.6
175,Large,Wheat,Kharif,Central,Silt,692.79,21.79,4.04,3.189738055924278,12.89,11272.36,28370.96,6929.21,46523.71,27577.86,120674.09999999999,21000,270690.0,150015.9
176,Small,Rice,Kharif,Central,Loamy,1104.65,14.45,7.56,3.3867311336080803,25.6,20160.77,44383.23,12464.32,99265.3,25228.4,201502.02,22000,563200.0,361697.98
177,Large,Potato,Kharif,Central,Silt,2410.1,16.33,5.14,19.103291413301697,98.19,24307.84,34108.74,15753.68,47205.74,28294.18,149670.18,12000,1178280.0,1028609.82
178,Medium,Sugarcane,Kharif,North,Loamy,903.79,26.37,9.35,70.390953372328,658.16,24954.07,62632.25,10114.93,47682.33,53675.03,199058.61000000002,3500,2303560.0,2104501.39
179,Small,Wheat,Rabi,West,Clay,2339.1,36.69,6.59,3.5158027341557254,23.17,26703.62,53562.16,19079.99,77366.12,20234.74,196946.63,21000,486570.0,289623.37
180,Small,Potato,Rabi,Central,Silt,699.0,29.59,3.83,19.533801272545166,74.81,11681.81,24318.96,5695.73,38186.6,11799.59,91682.69,12000,897720.0,806037.31
181,Small,Cotton,Rabi,East,Sandy,2433.59,18.02,2.2,3.4223674699131936,7.53,4678.64,14038.5,2297.32,32633.83,14021.78,67670.07,55000,414150.0,346479.93
182,Large,Cotton,Zaid,South,Clay,945.93,20.31,8.55,2.697433918103396,23.06,19395.14,55749.55,22496.32,53030.69,28790.29,179461.99000000002,55000,1268300.0,1088838.01
183,Medium,Sugarcane,Rabi,South,Sandy,1692.8,39.33,4.77,70.61676730110295,336.84,12047.32,36435.96,6378.34,53401.53,16562.72,124825.87,3500,1178940.0,1054114.13
184,Small,Wheat,Zaid,South,Clay,453.32,13.48,1.25,3.4565805495595416,4.32,5226.28,7433.79,3355.57,10015.35,4373.32,30404.309999999998,21000,90720.0,60315.69
185,Small,Cotton,Zaid,North,Clay,959.26,39.84,11.02,3.0533332943501383,33.65,31359.85,47148.36,20292.72,110459.35,67112.48,276372.76,55000,1850750.0,1574377.24
186,Small,Sugarcane,Rabi,East,Clay,763.56,37.36,4.95,70.28696790167771,347.92,26719.96,27266.17,9090.46,28380.34,29560.32,121017.25,3500,1217720.0,1096702.75
187,Large,Cotton,Rabi,East,Silt,307.52,31.0,9.08,1.7992283647954612,16.34,19148.21,47696.47,31018.31,123579.11,70267.16,291709.26,55000,898700.0,606990.74
188,Large,Cotton,Rabi,East,Silt,644.89,38.41,5.78,2.500054895609153,14.45,26807.32,19375.09,18122.76,80427.67,27831.99,172564.83,55000,794750.0,622185.17
189,Medium,Potato,Zaid,East,Sandy,1604.83,16.27,10.75,19.023039638127276,204.5,25348.93,83838.0,37444.3,106598.46,35364.28,288593.97,12000,2454000.0,2165406.03
190,Large,Potato,Kharif,East,Silt,1157.82,38.39,0.83,19.873781523110825,16.5,4616.02,6654.74,1888.25,4843.28,3777.48,21779.77,12000,198000.0,176220.23
191,Small,Cotton,Rabi,West,Sandy,1889.66,17.95,3.48,2.1114134932526074,7.35,7533.04,16020.12,4652.92,37623.78,17873.61,83703.47,55000,404250.0,320546.53
192,Medium,Maize,Zaid,East,Loamy,1776.36,27.29,6.78,5.407702812496397,36.66,17438.94,33520.17,22309.87,53336.91,21507.48,148113.37,18000,659880.0,511766.63
193,Small,Potato,Zaid,East,Sandy,2058.46,25.69,4.22,19.816450540237334,83.63,13127.24,20786.41,15198.34,22154.03,27891.98,99158.0,12000,1003560.0,904402.0
194,Small,Wheat,Rabi,North,Sandy,2207.46,26.35,9.04,4.420244505396077,39.96,21717.79,55176.44,24984.07,120205.21,23310.81,245394.32,21000,839160.0,593765.68
195,Large,Sugarcane,Zaid,North,Silt,2103.62,19.49,8.42,69.87183941518055,588.32,47540.06,48957.59,13987.74,52965.2,18152.91,181603.5,3500,2059120.0,1877516.5
196,Medium,Sugarcane,Rabi,East,Sandy,1285.73,33.86,0.79,70.08796277752273,55.37,1998.31,6573.45,2607.3,11258.59,2369.08,24806.730000000003,3500,193795.0,168988.27
197,Large,Wheat,Zaid,West,Silt,979.2,32.79,7.41,4.001688013111408,29.65,17279.98,44174.51,8393.23,86185.84,16343.3,172376.86,21000,622650.0,450273.14
198,Large,Wheat,Kharif,East,Sandy,1405.07,38.71,10.11,3.6237851818240436,36.64,22639.72,41122.12,20539.18,65013.99,27206.84,176521.85,21000,769440.0,592918.15
199,Medium,Wheat,Zaid,East,Loamy,1477.28,26.2,4.13,4.4233786585213295,18.27,21575.23,30913.46,8972.15,31646.42,10233.79,103341.05000000002,21000,383670.0,280328.95
200,Small,Wheat,Rabi,East,Silt,988.98,27.35,2.1,4.241037385826646,8.91,9658.96,17239.69,4188.75,31009.02,12908.74,75005.16,21000,187110.0,112104.84
201,Small,Rice,Kharif,Central,Silt,1488.01,37.29,8.99,4.684861134608743,42.12,45198.32,59845.27,34472.26,103254.43,57146.19,299916.47,22000,926640.0,626723.53
202,Medium,Sugarcane,Rabi,West,Loamy,532.72,37.74,10.85,69.74560322055449,756.74,52294.52,82324.06,37939.53,106554.42,42982.06,322094.58999999997,3500,2648590.0,2326495.41
203,Small,Rice,Zaid,South,Silt,808.29,30.19,8.05,3.924123258034482,31.59,47267.19,34992.47,20859.2,117052.63,25674.32,245845.81,22000,694980.0,449134.19
204,Medium,Cotton,Kharif,East,Sandy,1941.31,34.97,10.23,2.507713222663495,25.65,51905.99,85919.04,38929.63,54262.42,67595.74,298612.82,55000,1410750.0,1112137.18
205,Medium,Cotton,Kharif,South,Clay,702.23,26.14,11.98,2.438055788545047,29.21,42291.95,41350.2,17588.89,105842.29,35345.36,242418.69,55000,1606550.0,1364131.31
206,Large,Sugarcane,Zaid,West,Silt,605.88,22.87,6.24,69.5745722383748,434.15,19713.01,52384.39,8044.68,82258.43,27091.91,189492.41999999998,3500,1519525.0,1330032.58
207,Medium,Cotton,Kharif,East,Clay,932.16,36.19,11.26,2.3520103077084187,26.48,35671.38,58367.74,24254.59,163847.57,61043.92,343185.2,55000,1456400.0,1113214.8
208,Large,Wheat,Kharif,South,Sandy,1116.31,33.76,4.46,3.1944549696495415,14.25,14498.78,15785.42,17718.44,57270.76,23683.81,128957.20999999999,21000,299250.0,170292.79
209,Small,Rice,Kharif,South,Loamy,1022.81,18.79,9.07,5.306497784027135,48.13,24901.71,37081.37,33659.67,103150.74,41468.95,240262.44,22000,1058860.0,818597.56
210,Small,Wheat,Rabi,West,Silt,1124.13,13.33,10.87,4.292116667629035,46.66,38833.71,97120.63,18106.53,68328.17,57834.54,280223.57999999996,21000,979860.0,699636.42
211,Small,Cotton,Rabi,East,Clay,607.81,27.84,6.49,1.8632288118423117,12.09,15837.42,33989.84,24597.34,67288.87,38938.15,180651.61999999997,55000,664950.0,484298.38
212,Small,Potato,Kharif,Central,Loamy,663.87,35.57,7.7,20.128399372431875,154.99,24551.9,58863.61,22278.63,82748.61,26700.11,215142.86,12000,1859880.0,1644737.14
213,Large,Rice,Zaid,West,Loamy,818.84,18.92,11.66,3.500763113122096,40.82,31489.07,68363.9,22474.44,154877.34,50682.86,327887.61,22000,898040.0,570152.39
214,Small,Wheat,Zaid,Central,Silt,1184.38,33.49,3.39,3.641161668159288,12.34,19250.14,21900.8,11701.62,39631.19,20756.6,113240.35,21000,259140.0,145899.65
215,Medium,Sugarcane,Rabi,East,Clay,1038.98,23.59,4.59,69.89407359121756,320.81,17648.51,31300.44,16386.91,61756.73,12667.18,139759.77,3500,1122835.0,983075.23
216,Medium,Wheat,Zaid,South,Silt,2040.94,21.4,9.38,3.4132899994409294,32.02,49624.08,62064.04,9394.22,101367.89,38124.1,260574.33,21000,672420.0,411845.67
217,Medium,Potato,Kharif,West,Sandy,1456.14,16.84,4.42,19.577101164909088,86.53,19243.85,39734.71,6206.14,28089.6,9681.98,102956.27999999998,12000,1038360.0,935403.72
218,Large,Cotton,Zaid,West,Loamy,1566.54,38.16,6.26,2.615656584327968,16.37,27507.34,39491.78,20333.92,78203.54,20410.49,185947.06999999998,55000,900350.0,714402.93
219,Small,Rice,Rabi,West,Clay,1533.3,18.32,1.08,4.26206534123758,4.6,2173.85,7265.98,3063.24,12270.69,4810.67,29584.43,22000,101200.0,71615.57
220,Small,Sugarcane,Rabi,North,Silt,1177.31,19.82,7.0,70.29982363237515,492.1,14357.18,35672.92,12488.09,59371.81,25235.8,147125.8,3500,1722350.0,1575224.2
221,Small,Rice,Kharif,East,Loamy,2457.06,21.28,7.71,5.166336579394158,39.83,24016.97,34259.16,14062.49,101739.13,51773.28,225851.03,22000,876260.0,650408.97
222,Large,Sugarcane,Rabi,North,Silt,382.12,19.97,1.45,70.17151642671436,101.75,3242.67,8256.24,1933.11,20056.67,6469.25,39957.94,3500,356125.0,316167.06
223,Medium,Rice,Rabi,West,Clay,774.84,16.56,3.3,5.177607100986386,17.09,10259.12,22062.11,7530.5,40718.63,12929.34,93499.7,22000,375980.0,282480.3
224,Medium,Cotton,Rabi,West,Sandy,926.24,21.92,5.48,2.121690139266765,11.63,24506.97,26786.2,6488.94,53923.83,42001.01,153706.95,55000,639650.0,485943.05
225,Small,Sugarcane,Zaid,Central,Sandy,2238.86,25.21,9.48,69.99798430303724,663.58,45851.04,56860.96,28924.25,76721.9,55088.5,263446.65,3500,2322530.0,2059083.35
226,Medium,Maize,Rabi,North,Sandy,2321.51,27.45,0.75,5.752020847446131,4.31,3336.86,5917.04,1302.07,5464.33,4693.2,20713.5,18000,77580.0,56866.5
227,Medium,Rice,Zaid,South,Silt,2161.43,16.38,4.31,4.393593898714326,18.94,18178.02,23891.44,15703.42,57348.49,31045.03,146166.4,22000,416680.0,270513.6
228,Large,Rice,Rabi,East,Loamy,1217.29,33.82,0.56,4.642365942668498,2.6,1302.06,3622.75,719.5,6444.39,2146.77,14235.470000000001,22000,57200.0,42964.53
229,Large,Wheat,Rabi,South,Sandy,2312.17,20.72,6.49,3.291459909393197,21.36,16310.47,55489.26,19963.98,74033.83,34482.14,200279.68,21000,448560.0,248280.32
230,Large,Sugarcane,Zaid,South,Sandy,516.72,37.7,6.24,70.83755936106422,442.03,13504.21,42053.27,22537.7,43708.05,27910.45,149713.68,3500,1547105.0,1397391.32
231,Large,Potato,Zaid,East,Sandy,1735.36,21.23,9.19,19.6212276406579,180.32,48244.96,44705.01,28601.15,97011.62,34179.88,252742.62,12000,2163840.0,1911097.38
232,Small,Maize,Kharif,West,Sandy,2361.89,36.16,0.55,5.295128589679367,2.91,1811.86,3530.3,2078.22,8181.28,1133.96,16735.62,18000,52380.0,35644.38
233,Large,Cotton,Kharif,Central,Clay,1960.78,21.87,9.23,2.151702055702327,19.86,33314.13,75363.18,18327.63,87378.71,26157.72,240541.37000000002,55000,1092300.0,851758.63
234,Medium,Wheat,Zaid,West,Clay,911.31,26.16,10.75,3.182820527462075,34.22,48339.29,42106.17,15110.27,113055.87,73816.0,292427.6,21000,718620.0,426192.4
235,Small,Maize,Rabi,West,Loamy,1878.51,22.43,4.15,5.4105345615658145,22.45,24383.86,32955.71,8502.31,57103.19,11736.69,134681.76,18000,404100.0,269418.24
236,Medium,Sugarcane,Kharif,North,Clay,948.48,22.84,4.34,70.86908404090862,307.57,19358.1,15635.92,12101.89,59621.06,32263.94,138980.91,3500,1076495.0,937514.09
237,Medium,Maize,Zaid,South,Clay,545.48,29.32,0.51,4.814027107138885,2.46,1259.35,4458.97,1957.03,2886.87,1851.89,12414.109999999999,18000,44280.0,31865.89
238,Medium,Rice,Zaid,South,Clay,1877.89,31.4,5.43,3.972539456723638,21.57,30464.11,21488.91,10244.11,76174.63,25947.46,164319.22,22000,474540.0,310220.78
239,Large,Rice,Rabi,South,Silt,694.3,36.37,7.55,4.205536045240826,31.75,22035.13,43766.84,23074.24,87285.43,54308.61,230470.25,22000,698500.0,468029.75
240,Large,Wheat,Zaid,Central,Clay,544.34,27.93,1.91,3.619392754171575,6.91,9860.46,16627.81,2486.42,16090.78,7796.3,52861.770000000004,21000,145110.0,92248.23
241,Small,Sugarcane,Kharif,Central,Silt,1513.87,18.07,8.06,70.20180587800624,565.83,40223.2,34275.16,14543.43,102108.01,27240.07,218389.87,3500,1980405.0,1762015.13
242,Small,Sugarcane,Rabi,Central,Silt,1665.38,39.71,4.71,69.04120681163982,325.18,17239.96,32268.49,6967.64,46549.16,10307.47,113332.72,3500,1138130.0,1024797.28
243,Large,Maize,Zaid,East,Clay,412.32,31.15,8.24,5.762783032235479,47.49,33691.48,61172.75,20071.68,86366.13,63504.59,264806.63,18000,854820.0,590013.37
244,Medium,Wheat,Zaid,Central,Silt,309.83,22.49,3.39,4.490515619215128,15.22,9880.04,10940.3,12917.11,38569.8,15010.01,87317.26,21000,319620.0,232302.74
245,Small,Sugarcane,Rabi,North,Sandy,2240.55,39.11,9.41,70.18718528095438,660.46,45265.54,61777.78,35244.06,122936.36,69053.02,334276.76,3500,2311610.0,1977333.24
246,Large,Potato,Rabi,North,Loamy,553.56,38.84,6.81,19.44865691869753,132.45,40295.22,51484.08,15536.23,66174.18,31419.87,204909.58,12000,1589400.0,1384490.42
247,Large,Potato,Rabi,West,Clay,1584.58,14.23,6.63,20.543012157066798,136.2,24588.65,58465.37,23688.17,50355.75,48365.53,205463.47,12000,1634400.0,1428936.53
248,Large,Rice,Kharif,West,Clay,2397.8,12.56,6.11,4.260960709450936,26.03,36609.08,23417.26,14018.96,67966.36,16026.06,158037.71999999997,22000,572660.0,414622.28
249,Medium,Maize,Kharif,West,Loamy,1426.2,13.24,10.18,5.285751997199577,53.81,30637.62,83286.14,22672.48,149806.9,47293.5,333696.64,18000,968580.0,634883.36
250,Large,Cotton,Zaid,West,Clay,607.56,31.19,6.87,2.4752428182390864,17.0,17054.3,46553.14,25099.61,41044.08,32000.11,161751.24,55000,935000.0,773248.76
251,Large,Rice,Zaid,North,Clay,1165.67,31.9,2.34,3.898093326271444,9.12,14025.86,17233.3,2554.74,11855.53,18348.6,64018.03,22000,200640.0,136621.97
252,Large,Wheat,Rabi,West,Loamy,1672.89,32.27,7.7,4.773119064008179,36.75,26983.13,57320.36,28044.51,68396.46,38181.29,218925.75000000003,21000,771750.0,552824.25
253,Large,Sugarcane,Zaid,North,Silt,1978.25,29.65,6.41,69.34149126622651,444.48,34853.98,47078.51,22460.83,66923.93,16847.11,188164.36,3500,1555680.0,1367515.64
254,Small,Rice,Zaid,Central,Sandy,1635.26,19.99,1.29,4.506324497492729,5.81,2732.27,11014.84,2067.55,13041.5,9607.92,38464.08,22000,127820.0,89355.92
255,Small,Cotton,Rabi,Central,Silt,375.49,16.68,7.18,2.5738350607272,18.48,32398.93,26842.37,15933.03,58522.87,55272.28,188969.48,55000,1016400.0,827430.52
256,Large,Cotton,Kharif,East,Sandy,614.83,37.98,1.41,2.5287225697655944,3.57,2838.69,6627.25,5011.25,20210.33,6272.59,40960.11,55000,196350.0,155389.89
257,Medium,Potato,Kharif,West,Loamy,1117.96,37.57,8.84,20.122229774303865,177.88,35519.24,74430.94,23639.87,65761.19,59933.95,259285.19,12000,2134560.0,1875274.81
258,Small,Wheat,Kharif,Central,Silt,1852.57,18.79,8.03,3.8037135051945317,30.54,39718.29,46082.04,25578.49,49978.6,19412.55,180769.97,21000,641340.0,460570.03
259,Large,Rice,Zaid,Central,Silt,1585.52,16.7,6.17,4.695955835390498,28.97,27674.94,33535.32,9060.57,44654.13,27352.12,142277.08,22000,637340.0,495062.92
260,Small,Maize,Rabi,South,Sandy,398.33,22.51,9.11,4.702527350399522,42.84,41091.02,56800.65,22061.82,54407.69,46151.93,220513.11,18000,771120.0,550606.89
261,Small,Rice,Kharif,South,Sandy,2053.15,13.36,3.73,3.9105873123829245,14.59,12332.94,18140.87,9449.46,50200.71,26959.32,117083.29999999999,22000,320980.0,203896.7
262,Medium,Potato,Zaid,North,Sandy,1631.27,16.54,5.63,20.55697085995066,115.74,25531.71,37080.63,7232.39,50757.35,14670.79,135272.87,12000,1388880.0,1253607.13
263,Large,Cotton,Rabi,East,Sandy,2251.73,22.65,0.68,2.7378132337802072,1.86,3684.95,5627.81,1342.81,9048.41,3019.34,22723.32,55000,102300.0,79576.68
264,Large,Wheat,Kharif,South,Clay,1218.84,18.68,11.87,3.7207583061647873,44.17,47320.62,63794.46,38007.33,135076.07,60267.64,344466.12,21000,927570.0,583103.88
265,Medium,Wheat,Kharif,East,Loamy,1378.44,32.63,1.15,4.457723926056786,5.13,4791.84,4883.79,1736.65,11207.27,6898.14,29517.690000000002,21000,107730.0,78212.31
266,Medium,Maize,Rabi,Central,Sandy,1192.21,37.34,1.7,5.461521735760889,9.28,9101.03,6693.05,4869.22,10239.48,4452.68,35355.46000000001,18000,167040.0,131684.54
267,Large,Wheat,Zaid,North,Silt,1889.4,37.46,6.19,4.165133380806218,25.78,15397.07,44483.58,7581.32,33248.98,22829.18,123540.13,21000,541380.0,417839.87
268,Large,Potato,Zaid,East,Silt,1954.69,28.92,4.82,20.74349472528746,99.98,21228.95,16587.45,5938.61,50964.63,10939.45,105659.09,12000,1199760.0,1094100.91
269,Medium,Potato,Kharif,South,Silt,1891.13,31.7,6.62,20.067515320373737,132.85,25802.89,22844.31,20416.56,46342.33,19119.42,134525.51,12000,1594200.0,1459674.49
270,Small,Potato,Rabi,Central,Sandy,941.52,25.83,10.1,19.81237079555221,200.1,37057.76,88554.01,40175.73,95246.99,50201.07,311235.56,12000,2401200.0,2089964.44
271,Small,Wheat,Zaid,West,Loamy,1699.27,16.11,2.32,3.589858383616202,8.33,8422.91,16245.18,4850.67,33557.13,7911.01,70986.9,21000,174930.0,103943.1
272,Medium,Wheat,Rabi,Central,Clay,1044.76,29.78,7.85,2.747905928384598,21.57,35571.71,32462.87,22350.19,49743.76,38283.69,178412.22,21000,452970.0,274557.78
273,Small,Potato,Rabi,South,Sandy,2135.24,21.8,0.71,19.48004954982567,13.83,3969.14,4824.24,2028.86,8566.55,4782.85,24171.64,12000,165960.0,141788.36
274,Medium,Wheat,Kharif,South,Sandy,421.26,12.16,9.59,4.176901634703145,40.06,44116.29,62073.14,14643.27,68289.87,40963.2,230085.77000000002,21000,841260.0,611174.23
275,Small,Wheat,Rabi,West,Clay,382.99,28.1,9.88,3.390563120320509,33.5,30207.89,75830.05,37754.85,73201.77,62628.06,279622.62,21000,703500.0,423877.38
276,Small,Cotton,Rabi,Central,Loamy,523.76,17.55,4.86,2.293735347691393,11.15,12398.91,26934.6,12554.45,55338.54,32071.22,139297.72,55000,613250.0,473952.28
277,Large,Rice,Rabi,East,Sandy,745.2,36.82,2.49,4.859375533668886,12.1,14723.32,7721.34,5409.46,15708.85,13019.56,56582.53,22000,266200.0,209617.47
278,Large,Sugarcane,Zaid,East,Silt,382.8,38.15,9.83,70.06746083580806,688.76,31619.34,55450.63,13804.13,87258.25,35821.31,223953.66,3500,2410660.0,2186706.34
279,Small,Wheat,Kharif,Central,Silt,457.56,16.54,10.96,3.8948019279375847,42.69,42357.58,78337.21,29449.24,96470.85,74366.39,320981.27,21000,896490.0,575508.73
280,Small,Sugarcane,Kharif,East,Sandy,973.32,12.82,1.37,70.67548779614414,96.83,2835.04,11978.96,5079.45,13087.85,5850.45,38831.75,3500,338905.0,300073.25
281,Large,Sugarcane,Rabi,Central,Loamy,519.54,12.11,7.17,70.37262479251638,504.57,37604.31,57653.17,18147.26,58686.56,39715.39,211806.69,3500,1765995.0,1554188.31
282,Large,Cotton,Rabi,Central,Silt,2064.56,37.57,11.29,1.460081090229182,16.48,58396.54,35443.36,15466.03,87313.31,55954.35,252573.59,55000,906400.0,653826.41
283,Large,Wheat,Zaid,South,Silt,418.51,16.26,7.9,4.605782780043539,36.39,37752.11,35296.14,14477.4,101273.85,45474.28,234273.78,21000,764190.0,529916.22
284,Medium,Potato,Kharif,North,Clay,2297.44,24.19,9.93,19.84274331084158,197.04,34002.89,62551.35,39351.04,57569.66,70626.86,264101.8,12000,2364480.0,2100378.2
